OBJECTID,DPTOMPIO,CODIGO_VER,NOM_DEP,NOMB_MPIO,NOMBRE_VER,VIGENCIA,FUENTE,DESCRIPCIO,SEUDONIMOS,AREA_HA,COD_DPTO,ShapeSTArea,ShapeSTLength
28119,70678,70678053,SUCRE,SAN BENITO ABAD,SIN DEFINIR,INDF,ESRI,NULL,NULL,2286.04725172,70,23525007.5754757,30221.8627838252
28120,70678,70678054,SUCRE,SAN BENITO ABAD,SIN DEFINIR,INDF,ESRI,NULL,NULL,2706.50225248,70,27847430.8879675,27609.3977559383
28121,70678,70678055,SUCRE,SAN BENITO ABAD,SIN DEFINIR,INDF,ESRI,NULL,NULL,2573.20587825,70,26544576.8211098,30778.1175946864
28122,70678,70678056,SUCRE,SAN BENITO ABAD,SIN DEFINIR,INDF,ESRI,NULL,NULL,2130.36289912,70,21946361.4050713,37096.6140054149
28123,70678,70678057,SUCRE,SAN BENITO ABAD,SIN DEFINIR,INDF,ESRI,NULL,NULL,2227.35651266,70,22962269.2081196,22349.15664753
28124,70678,70678058,SUCRE,SAN BENITO ABAD,SIN DEFINIR,INDF,ESRI,NULL,NULL,2424.29073735,70,25016704.4609865,28757.00815609
28125,70678,70678059,SUCRE,SAN BENITO ABAD,SIN DEFINIR,INDF,ESRI,NULL,NULL,2828.60071057,70,29099192.3896627,25749.5585249605
28126,70678,70678060,SUCRE,SAN BENITO ABAD,SIN DEFINIR,INDF,ESRI,NULL,NULL,2192.68008081,70,22626433.5236942,21605.2051256744
28127,70678,70678061,SUCRE,SAN BENITO ABAD,SIN DEFINIR,INDF,ESRI,NULL,NULL,2341.85621035,70,24140924.3533695,24406.7865810962
28128,70678,70678062,SUCRE,SAN BENITO ABAD,SIN DEFINIR,INDF,ESRI,NULL,NULL,2261.17472449,70,23308007.1467429,24400.6440273473
28129,70678,70678063,SUCRE,SAN BENITO ABAD,SIN DEFINIR,INDF,ESRI,NULL,NULL,1974.01623486,70,20366632.271613,19830.1965159856
28130,70678,70678064,SUCRE,SAN BENITO ABAD,EL BUJIO,INDF,ESRI,NULL,NULL,2190.61779025,70,22589059.8870952,24913.7869681856
28131,70678,70678065,SUCRE,SAN BENITO ABAD,GUARTINAJA,INDF,ESRI,NULL,NULL,1620.45484749,70,16709866.9146405,25118.208517332
28132,70678,70678066,SUCRE,SAN BENITO ABAD,RANCHO LARGO,INDF,ESRI,NULL,NULL,2406.24572469,70,24808742.0075963,26496.639959696
28133,70708,70708021,SUCRE,SAN MARCOS,SIN DEFINIR,INDF,ESRI,NULL,NULL,2419.48810348,70,24900822.2069649,28754.5752918363
28134,70708,70708022,SUCRE,SAN MARCOS,CALLE LARGA,INDF,ESRI,NULL,NULL,1679.96700566,70,17287201.4050712,21462.193579831
28135,70708,70708023,SUCRE,SAN MARCOS,VILORIA,INDF,ESRI,NULL,NULL,2084.54245117,70,21452778.4219419,31474.0748357058
28136,70708,70708024,SUCRE,SAN MARCOS,CEJA LARGA,INDF,ESRI,NULL,NULL,2093.05298539,70,21539881.3611182,30018.9855791164
28137,70708,70708025,SUCRE,SAN MARCOS,SIN DEFINIR,INDF,ESRI,NULL,NULL,2237.18354856,70,23020331.8384534,25931.5127205863
28138,70708,70708026,SUCRE,SAN MARCOS,LA FLORIDA,INDF,ESRI,NULL,NULL,2230.05505086,70,22947153.415591,30966.3638885842
28139,70708,70708027,SUCRE,SAN MARCOS,SIN DEFINIR,INDF,ESRI,NULL,NULL,1985.73333911,70,20431292.8278658,26636.312285284
28140,70708,70708028,SUCRE,SAN MARCOS,SIN DEFINIR,INDF,ESRI,NULL,NULL,1977.38379664,70,20346510.8105974,29337.6990723156
28141,70708,70708029,SUCRE,SAN MARCOS,SIN DEFINIR,INDF,ESRI,NULL,NULL,2095.27100968,70,21557498.4779586,29764.085007149
28142,70708,70708030,SUCRE,SAN MARCOS,SIN DEFINIR,INDF,ESRI,NULL,NULL,1699.5279795,70,17487515.700478,21671.6430301559
28143,70708,70708031,SUCRE,SAN MARCOS,CUCHARITO,INDF,ESRI,NULL,NULL,2498.8274819,70,25706093.6216519,26389.191087585
28144,23675,23675006,CÓRDOBA,SAN BERNARDO DEL VIENTO,VILLA CLARA,INDF,DPS - ESRI,NULL,NULL,1911.08183302,23,19718699.1488615,28425.3349247595
28145,23675,23675007,CÓRDOBA,SAN BERNARDO DEL VIENTO,NUEVA ESTRELLA,INDF,DPS - ESRI,NULL,NULL,835.76325059,23,8625649.96501054,12872.5691002832
28146,23675,23675008,CÓRDOBA,SAN BERNARDO DEL VIENTO,SIN DEFINIR,INDF,DPS - ESRI,NULL,NULL,22546.8173923,23,232799405.777087,134585.901232012
28147,13688,13688094,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,2409.87320025,13,24739610.7939969,26692.1150938283
28148,13688,13688095,BOLÍVAR,SANTA ROSA DEL SUR,SIN DEFINIR,INDF,ESRI,NULL,NULL,2770.90070093,13,28457218.7438627,33935.4606356614
28149,15367,15367001,BOYACÁ,JENESANO,RODRIGUEZ,INDF,ESRI,NULL,NULL,346.5806717,15,3519439.45155534,9161.00061722388
28150,15367,15367002,BOYACÁ,JENESANO,PIRANGUATA,INDF,ESRI,NULL,NULL,292.86361123,15,2973831.02340703,8244.48674759822
28151,15367,15367003,BOYACÁ,JENESANO,CARDONAL,INDF,ESRI,NULL,NULL,129.70059581,15,1316992.15046258,5943.71346942998
28152,15367,15367004,BOYACÁ,JENESANO,BAGANIQUE MEDIO,INDF,ESRI,NULL,NULL,435.56760926,15,4422145.33583597,10443.0281045383
28153,15367,15367005,BOYACÁ,JENESANO,BAGANIQUE BAJO,INDF,ESRI,NULL,NULL,382.02465147,15,3878677.65553416,9409.80214433113
28154,68406,68406047,SANTANDER,LEBRIJA,ZABACOZA,INDF,ESRI,NULL,NULL,688.09507219,68,7035461.00920532,14130.2290266496
28155,70771,70771031,SUCRE,SUCRE,SIN DEFINIR,INDF,ESRI,NULL,NULL,2085.04690882,70,21486886.7606304,23624.9258110136
28156,70771,70771026,SUCRE,SUCRE,SIN DEFINIR,INDF,ESRI,NULL,NULL,1855.3120411,70,19123051.1136183,21490.0911459612
28157,76250,76250008,VALLE DEL CAUCA,EL DOVIO,TOLDAFRIA,INDF,DEFENSORIA,NULL,NULL,4589.05121591,76,46416202.288133,47558.3174193455
28158,76250,76250009,VALLE DEL CAUCA,EL DOVIO,EL DUMAR,INDF,DEFENSORIA,NULL,NULL,2505.54175722,76,25343063.6962475,25171.0622874506
28159,13688,13688112,BOLÍVAR,SANTA ROSA DEL SUR,LA ESMERALDA,INDF,ESRI,NULL,NULL,1866.49315803,13,19157257.155172,27471.9020884793
28160,23678,23678001,CÓRDOBA,SAN CARLOS,KILOMETRO V,INDF,DPS - ESRI,NULL,NULL,233.07898875,23,2397244.12702909,14173.6887690498
28161,23678,23678002,CÓRDOBA,SAN CARLOS,GUACHARACAL,INDF,DPS - ESRI,NULL,NULL,6964.31437367,23,71660710.2723093,71211.7745039902
28162,23678,23678003,CÓRDOBA,SAN CARLOS,TREMENTINO,INDF,DPS - ESRI,NULL,NULL,7497.61334852,23,77140700.6155964,70700.2791349478
28163,23678,23678004,CÓRDOBA,SAN CARLOS,CIENAGITA,INDF,DPS - ESRI,NULL,NULL,10977.0591836,23,112954667.280249,64137.7504281302
28164,23678,23678005,CÓRDOBA,SAN CARLOS,EL HATO,INDF,DPS - ESRI,NULL,NULL,8612.94214507,23,88675879.474275,53844.2209928953
28165,23678,23678006,CÓRDOBA,SAN CARLOS,SANTA ROSA,INDF,DPS - ESRI,NULL,NULL,11264.0813449,23,115975526.646053,77205.9931552842
28166,23189,23189001,CÓRDOBA,CIÉNAGA DE ORO,SIN DEFINIR,INDF,DPS - ESRI,NULL,NULL,16471.9712263,23,169529090.09157,96833.9631686577
28167,23189,23189002,CÓRDOBA,CIÉNAGA DE ORO,PUNTA VERDE,INDF,DPS - ESRI,NULL,NULL,9372.8288961,23,96586106.6548331,61971.6979850182
28168,23189,23189003,CÓRDOBA,CIÉNAGA DE ORO,EL GUAIMARO,INDF,DPS - ESRI,NULL,NULL,12209.6513845,23,125761978.030053,62641.4378921107
28169,23189,23189004,CÓRDOBA,CIÉNAGA DE ORO,VEREDA EGIPTO,INDF,DPS - ESRI,NULL,NULL,9116.9932098,23,93963402.6411487,67275.9377190247
28170,23189,23189005,CÓRDOBA,CIÉNAGA DE ORO,LAS PALMAS,INDF,DPS - ESRI,NULL,NULL,8396.19865751,23,86480658.1042699,58757.5802983723
28171,23189,23189006,CÓRDOBA,CIÉNAGA DE ORO,PUNATA YANES,INDF,DPS - ESRI,NULL,NULL,9349.50924955,23,96365101.7302878,57967.7257191155
28172,23417,23417001,CÓRDOBA,LORICA,CAMPANA DE LOS INDIOS,INDF,DPS - ESRI,NULL,NULL,2050.01779524,23,21150456.1111804,24031.5498223013
28173,23417,23417002,CÓRDOBA,LORICA,EL LAZO,INDF,DPS - ESRI,NULL,NULL,17.65267519,23,182046.149937565,2517.85782683663
28174,23417,23417003,CÓRDOBA,LORICA,EL CONSUELO,INDF,DPS - ESRI,NULL,NULL,767.01710024,23,7910603.9817089,17568.6171595059
28175,23417,23417005,CÓRDOBA,LORICA,CAMPO ALEGRE,INDF,DPS - ESRI,NULL,NULL,8866.00956284,23,91457054.1042599,53742.6486860321
28176,27150,27150005,CHOCÓ,CARMEN DEL DARIEN,SIN DEFINIR,INDF,ESRI,NULL,NULL,2372.24584391,27,24169405.997978,21511.0827440294
28177,27150,27150006,CHOCÓ,CARMEN DEL DARIEN,SIN DEFINIR,INDF,ESRI,NULL,NULL,2889.85431659,27,29470753.8263603,29597.0588303778
28178,27150,27150007,CHOCÓ,CARMEN DEL DARIEN,SIN DEFINIR,INDF,ESRI,NULL,NULL,1976.87994955,27,20162048.496207,23298.6150913942
28179,27150,27150008,CHOCÓ,CARMEN DEL DARIEN,SIN DEFINIR,INDF,ESRI,NULL,NULL,2092.60899072,27,21349792.9698437,22593.7460104473
28180,27150,27150009,CHOCÓ,CARMEN DEL DARIEN,SIN DEFINIR,INDF,ESRI,NULL,NULL,1947.75593838,27,19873940.7157693,26084.5665962595
28181,27150,27150010,CHOCÓ,CARMEN DEL DARIEN,SIN DEFINIR,INDF,ESRI,NULL,NULL,2159.67801202,27,22035895.4903549,27994.0824578637
28182,13688,13688096,BOLÍVAR,SANTA ROSA DEL SUR,CARACOL,INDF,ESRI,NULL,NULL,2172.30931999,13,22310506.345357,26013.7982895629
28183,15299,15299015,BOYACÁ,GARAGOA,BANCOS DE PARAMO,INDF,ESRI,NULL,NULL,1057.6371431,15,10727758.814773,16834.0247943495
28184,15299,15299016,BOYACÁ,GARAGOA,CIENAGA TABLON,INDF,ESRI,NULL,NULL,1834.53786478,15,18607767.5334376,20932.9776196047
28185,68406,68406048,SANTANDER,LEBRIJA,EL OSO,INDF,ESRI,NULL,NULL,1495.88990591,68,15293626.5479547,21021.5334163887
28186,68406,68406049,SANTANDER,LEBRIJA,LA AGUADA,INDF,ESRI,NULL,NULL,731.69229085,68,7480131.46026656,12601.7067149584
28187,68406,68406050,SANTANDER,LEBRIJA,CONCHAL,INDF,ESRI,NULL,NULL,1911.77504481,68,19551448.5811232,24949.6984859263
28188,68406,68406051,SANTANDER,LEBRIJA,LLANERAS,INDF,ESRI,NULL,NULL,1442.25501246,68,14742315.4004345,18637.9461806416
28189,20178,20178026,CESAR,CHIRIGUANA,SABANAS MORENO,INDF,ESRI,NULL,NULL,2086.6059635,20,21586998.4359331,34831.9287360198
28190,20178,20178027,CESAR,CHIRIGUANA,SABANA,INDF,ESRI,NULL,NULL,2068.13786351,20,21394641.3980796,39127.9171042913
28191,20178,20178029,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2169.36902727,20,22450695.8638203,24120.4810970647
28192,20178,20178030,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1792.01137788,20,18547487.8296031,20093.6675507684
28193,20178,20178032,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1991.59091641,20,20607716.9164609,23006.7469063117
28194,15212,15212002,BOYACÁ,COPER,PEDRO GOMEZ,INDF,ESRI,NULL,NULL,1578.84471351,15,16033789.1729133,22728.6305719254
28195,15212,15212003,BOYACÁ,COPER,CUCUNUBA,INDF,ESRI,NULL,NULL,2851.08328521,15,28956836.4457737,31769.3276106842
28196,20175,20175015,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1919.87981246,20,19833466.8647467,27468.4895400527
28197,20175,20175016,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1650.37973039,20,17047531.3660478,22708.9450373763
28198,20175,20175017,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1744.34560761,20,18015671.9696213,73827.0841320799
28199,20175,20175018,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1950.12349194,20,20141113.7378227,25290.3908334474
28200,20175,20175019,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1835.71804278,20,18950077.7338509,24825.6648756357
28201,20175,20175020,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1861.8234483,20,19211830.5159989,21952.1956925064
28202,20175,20175021,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2148.71890242,20,22171342.5076976,24339.7984930509
28203,20175,20175022,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2031.09898214,20,20960983.4392339,25491.0613095359
28204,20175,20175023,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1566.60518278,20,16203811.2083809,27819.0400629562
28205,20175,20175024,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1746.44007681,20,18059321.2104057,32504.5267325782
28206,20175,20175025,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2424.87254621,20,25070586.7657188,31373.6883500927
28207,20175,20175026,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2351.84141742,20,24309461.6095613,25038.6419790917
28208,20175,20175027,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2080.8616771,20,21503209.7680871,32901.9400303782
28209,20175,20175028,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1768.56003252,20,18272963.969499,55714.8845971939
28210,20175,20175029,CESAR,CHIMICHAGUA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2042.22657049,20,21096006.8664446,40173.2594793773
28211,20250,20250026,CESAR,EL PASO,LOMA LINDA,INDF,ESRI,NULL,NULL,2395.15681216,20,24827718.4840504,26172.8847837553
28212,20032,20032018,CESAR,ASTREA,SANTA ANA,INDF,ESRI,NULL,NULL,2057.35402324,20,21278224.2280782,22235.9551072544
28213,20032,20032019,CESAR,ASTREA,MONTE CARMELO,INDF,ESRI,NULL,NULL,2164.61669896,20,22387341.5823009,23780.4105747821
28214,20032,20032020,CESAR,ASTREA,EL IMPULSO,INDF,ESRI,NULL,NULL,2624.95062911,20,27143292.3154559,27160.9768934291
28215,20032,20032021,CESAR,ASTREA,SAN PEDRO,INDF,ESRI,NULL,NULL,2519.71752832,20,26067852.9922754,26527.0164374535
28216,20032,20032022,CESAR,ASTREA,BELEN,INDF,ESRI,NULL,NULL,2216.49882495,20,22931802.7189533,27106.3704473277
28217,20032,20032023,CESAR,ASTREA,EL TAMBO,INDF,ESRI,NULL,NULL,2612.74411973,20,27024553.8326836,23221.3310444574
28218,20032,20032024,CESAR,ASTREA,BAJO PALOMAS,INDF,ESRI,NULL,NULL,2421.57031449,20,25053490.6011469,26853.7838779976
28219,20178,20178001,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1731.46093645,20,17912459.1903156,21140.9566105649
28220,20178,20178002,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1753.11875219,20,18134614.8707848,25380.7195680131
28221,20178,20178003,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1937.22380861,20,20028825.0337727,25172.3286083345
28222,20178,20178005,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2121.98009212,20,21938021.0532539,23165.673496038
28223,20178,20178006,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2001.88174412,20,20696878.8809706,25106.4076404878
28224,20178,20178007,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2237.78978604,20,23132686.8223768,32859.911301881
28225,20178,20178008,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1985.00894543,20,20520476.3876932,24960.602886326
28226,20178,20178010,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2063.54017868,20,21348163.6283375,24332.4269516964
28227,20178,20178011,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2120.23424305,20,21931167.5685147,32109.391678573
28228,15299,15299027,BOYACÁ,GARAGOA,MACIECAL,INDF,ESRI,NULL,NULL,239.84566245,15,2432979.58742137,8170.81032537386
28229,13006,13006043,BOLÍVAR,ACHI,LA CEIBA,INDF,ESRI,NULL,NULL,1842.31556673,13,18949926.5005154,23685.3955231486
28230,13006,13006045,BOLÍVAR,ACHI,SIN DEFINIR,INDF,ESRI,NULL,NULL,2156.2683013,13,22198478.41668,29507.5823697757
28231,13006,13006048,BOLÍVAR,ACHI,SIN DEFINIR,INDF,ESRI,NULL,NULL,2100.21572243,13,21626108.1629029,26539.4213349454
28232,13006,13006049,BOLÍVAR,ACHI,BUENAVISTA,INDF,ESRI,NULL,NULL,12600.7073827,13,129675820.944377,78031.4235872428
28233,27006,27006001,CHOCÓ,ACANDI,SIN DEFINIR,INDF,ESRI,NULL,NULL,2165.82887846,27,22200672.0934638,29301.8561552371
28234,27006,27006002,CHOCÓ,ACANDI,SIN DEFINIR,INDF,ESRI,NULL,NULL,2472.24296059,27,25346832.7252795,38139.272733741
28235,27006,27006003,CHOCÓ,ACANDI,SIN DEFINIR,INDF,ESRI,NULL,NULL,597.35111405,27,6122523.51908055,12420.7022098079
28236,27006,27006004,CHOCÓ,ACANDI,SIN DEFINIR,INDF,ESRI,NULL,NULL,2645.98908429,27,27124028.0864177,34392.0168783804
28237,27006,27006005,CHOCÓ,ACANDI,SIN DEFINIR,INDF,ESRI,NULL,NULL,135.43406747,27,1388229.80760497,6907.81891160483
28238,15759,15759001,BOYACÁ,SOGAMOSO,VILLITA Y MALPASO,INDF,ESRI,NULL,NULL,132.38092056,15,1345305.62988313,5363.60544031001
28239,20295,20295037,CESAR,GAMARRA,PUERTO VIEJO,INDF,ESRI,NULL,NULL,1588.90936617,20,16336110.7410522,21354.7494638926
28240,20295,20295038,CESAR,GAMARRA,LA ESTACION,INDF,ESRI,NULL,NULL,3706.03536043,20,38102909.3370706,32149.9729462585
28241,20295,20295039,CESAR,GAMARRA,PALENQUILLO,INDF,ESRI,NULL,NULL,5789.39097739,20,59539090.98298,37474.9737621848
28242,20250,20250027,CESAR,EL PASO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2189.04692194,20,22686406.6308298,23354.8808890312
28243,20060,20060009,CESAR,BOSCONIA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1974.47683562,20,20471740.8071659,26968.7856146911
28244,20060,20060011,CESAR,BOSCONIA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2291.11160357,20,23758862.0447301,23538.8297095906
28245,15531,15531021,BOYACÁ,PAUNA,TRAVESIAS Y OTRO MUNDO,INDF,ESRI,NULL,NULL,6089.85717195,15,61928022.8076552,36184.0013453053
28246,68307,68307012,SANTANDER,GIRON,PALOGORDO,INDF,ESRI,NULL,NULL,2467.54509971,68,25201364.1805164,30316.745611465
28247,68307,68307013,SANTANDER,GIRON,RUITOQUE,INDF,ESRI,NULL,NULL,7992.04090253,68,81649950.189586,77349.8926338902
28248,15299,15299028,BOYACÁ,GARAGOA,RESGUARDO ABAJO,INDF,ESRI,NULL,NULL,246.55678575,15,2501137.25304744,10404.9157474858
28249,15299,15299029,BOYACÁ,GARAGOA,RESGUARDO ARRIBA,INDF,ESRI,NULL,NULL,259.4399262,15,2631809.51739545,9298.50330257133
28250,15299,15299030,BOYACÁ,GARAGOA,RESGUARDO MANZANOS ARRIBA,INDF,ESRI,NULL,NULL,128.74033556,15,1306022.42024726,6397.65650887983
28251,15632,15632012,BOYACÁ,SABOYÁ,EL RESGUARDO,INDF,ESRI,NULL,NULL,972.84236415,15,9890329.30762788,17343.0005058184
28252,15632,15632013,BOYACÁ,SABOYÁ,TIBISTA,INDF,ESRI,NULL,NULL,1772.72210007,15,18021187.7124334,23288.3590166398
28253,76400,76400017,VALLE DEL CAUCA,LA UNIÓN,EL BANCO,INDF,ESRI,NULL,NULL,236.51686484,76,2392956.72403844,6841.86552663349
28254,76400,76400018,VALLE DEL CAUCA,LA UNIÓN,TEJEDA,INDF,ESRI,NULL,NULL,543.13798547,76,5495523.96976575,10113.3379936182
28255,76400,76400019,VALLE DEL CAUCA,LA UNIÓN,PAJARO DE ORO,INDF,ESRI,NULL,NULL,466.57620416,76,4720107.11806943,8905.42949577957
28256,76400,76400020,VALLE DEL CAUCA,LA UNIÓN,LINDERO,INDF,ESRI,NULL,NULL,193.64059357,76,1959052.56077652,7559.74882495851
28257,76400,76400021,VALLE DEL CAUCA,LA UNIÓN,VERAGUAS,INDF,ESRI,NULL,NULL,274.78389673,76,2780436.25091993,8089.29495552628
28258,76400,76400022,VALLE DEL CAUCA,LA UNIÓN,EL CASTILLO,INDF,ESRI,NULL,NULL,61.29739618,76,620147.923280305,3735.96604688435
28259,20295,20295040,CESAR,GAMARRA,MAHOMA,INDF,ESRI,NULL,NULL,7595.54156808,20,78121940.3041189,40701.6012939827
28260,20295,20295042,CESAR,GAMARRA,ZONA URBANA,INDF,ESRI,NULL,NULL,1117.33418615,20,11485752.6411347,29487.0736587644
28261,20383,20383001,CESAR,LA GLORIA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1855.74009936,20,19094051.0027675,38339.5841041976
28262,20383,20383002,CESAR,LA GLORIA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2096.23679493,20,21571198.0151233,32185.861510349
28263,20178,20178046,CESAR,CHIRIGUANA,LA SIERRA,INDF,ESRI,NULL,NULL,2378.20544847,20,24582279.9273446,23248.5009773587
28264,20178,20178047,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2372.61638543,20,24519671.9656221,27013.5427099795
28265,20178,20178048,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2375.90802116,20,24549466.9369015,37789.3651758461
28266,20178,20178049,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1691.9042792,20,17484473.9440174,38943.1189699917
28267,20178,20178050,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2236.15683772,20,23116691.4573859,32506.6438322943
28268,20178,20178051,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1722.64156484,20,17813486.9000023,27641.2489016429
28269,20178,20178052,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1977.98185344,20,20457823.1888957,28923.5141908787
28270,20178,20178053,CESAR,CHIRIGUANA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1894.09825723,20,19572336.39575,25338.1244814575
28271,20178,20178054,CESAR,CHIRIGUANA,PACHO PRIETO,INDF,ESRI,NULL,NULL,2108.89008048,20,21791800.2794366,26220.8491585574
28272,20250,20250001,CESAR,EL PASO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2491.2337216,20,25799707.6990144,34042.0389553839
28273,20250,20250002,CESAR,EL PASO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2285.8105542,20,23665944.8937925,23890.160887458
28274,20250,20250003,CESAR,EL PASO,BOCAS DE LA MIEL,INDF,ESRI,NULL,NULL,2235.92455793,20,23170193.0701662,25562.3532378684
28275,20250,20250004,CESAR,EL PASO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2715.72949144,20,28133621.6873752,30307.1164864271
28276,20250,20250006,CESAR,EL PASO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2289.66640867,20,23717938.7661595,23645.6701563126
28277,15531,15531022,BOYACÁ,PAUNA,LLANO GRANDE,INDF,ESRI,NULL,NULL,1162.06628351,15,11809860.516262,15655.5764712581
28278,15531,15531023,BOYACÁ,PAUNA,HONDA Y VOLCAN,INDF,ESRI,NULL,NULL,396.83574955,15,4033604.70167412,9716.14949626888
28279,15776,15776001,BOYACÁ,SUTAMARCHÁN,ERMITAÑO,INDF,ESRI,NULL,NULL,732.97449626,15,7450598.51078785,16308.295636122
28280,15776,15776002,BOYACÁ,SUTAMARCHÁN,PEDREGAL,INDF,ESRI,NULL,NULL,2268.28051019,15,23054754.8849782,34582.5842621778
28281,68406,68406032,SANTANDER,LEBRIJA,SANTA ROSA,INDF,ESRI,NULL,NULL,455.08628264,68,4651382.60485839,10223.3634185353
28282,66572,66572012,RISARALDA,PUEBLO RICO,PARRUPA,INDF,ESRI,NULL,NULL,510.39720437,66,5176527.4181772,11747.1947542787
28283,66572,66572013,RISARALDA,PUEBLO RICO,CAJA DE ORO,INDF,ESRI,NULL,NULL,333.4152592,66,3381675.55760301,8793.12395665587
28284,66572,66572014,RISARALDA,PUEBLO RICO,LA MARIA,INDF,ESRI,NULL,NULL,345.00267207,66,3499145.28110239,9333.4244416861
28285,66572,66572015,RISARALDA,PUEBLO RICO,VILLA CLARETH,INDF,ESRI,NULL,NULL,575.20226447,66,5833630.73460199,10615.1463669766
28286,66572,66572016,RISARALDA,PUEBLO RICO,LA IBERIA,INDF,ESRI,NULL,NULL,517.66603023,66,5250233.30096221,10345.8989241714
28287,66572,66572017,RISARALDA,PUEBLO RICO,SOAYA,INDF,ESRI,NULL,NULL,554.37460132,66,5622287.02271971,13225.4929054754
28288,66572,66572018,RISARALDA,PUEBLO RICO,RINCÓN SANTO,INDF,ESRI,NULL,NULL,947.7684251,66,9611606.00862216,16717.217571245
28289,20250,20250008,CESAR,EL PASO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2176.68182111,20,22530127.4809323,32188.2524521853
28290,20250,20250009,CESAR,EL PASO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2282.5074095,20,23624254.7059369,29647.5666709563
28291,20250,20250012,CESAR,EL PASO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2268.85826687,20,23480240.6475927,31976.1469903856
28292,20250,20250014,CESAR,EL PASO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2259.21075833,20,23378039.033277,22583.9515361313
28293,15531,15531004,BOYACÁ,PAUNA,PARAMO,INDF,ESRI,NULL,NULL,343.46825152,15,3490889.35163232,8384.492607058
28294,15531,15531005,BOYACÁ,PAUNA,IBAMA,INDF,ESRI,NULL,NULL,429.45198529,15,4365415.71629521,10101.0722418999
28295,15531,15531006,BOYACÁ,PAUNA,CARARE,INDF,ESRI,NULL,NULL,634.75229946,15,6453261.67562841,13998.2125229972
28296,15531,15531007,BOYACÁ,PAUNA,MORAL Y LOMA ALTA,INDF,ESRI,NULL,NULL,465.54133724,15,4732619.96464564,9824.97598602258
