area;rooms;title;property_id;stratum;offer;garages;baths;price;property_type;location;location_main;new;longitude;latitude;localidadgenerada
80;4;Apartamento en Arriendo;4fd94a3a-1351-45a8-a535-85020c473329;Estrato 2;Arriendo;0;2;1200000;Apartamento;POINT (-74.11512756347656 4.744744777679443);Toscana;FALSO;-74,11512756;4,744744778;Localidad Suba
80;2;Apartamento en Arriendo;c6dfd39c-869d-4a86-9150-e7c953635341;Estrato 4;Arriendo;1;2;3200000;Apartamento;POINT (-74.03291320800781 4.722699165344238);NoIdentificado;FALSO;-74,03291321;4,722699165;Localidad Usaquén
40;2;Apartamento en Arriendo;e450fa10-e861-4d63-9a18-d7df07f69cbd;Estrato 3;Arriendo;0;1;850000;Apartamento;POINT (-74.10939739999999 4.600743199999999);NoIdentificado;FALSO;-74,1093974;4,6007432;Localidad Los Mártires
175;2;Apartamento en Arriendo;1d3820db-0b16-43cd-9cd5-b94b4a456330;Estrato 5;Arriendo;2;3;5900000;Apartamento;POINT (-74.052893 4.6506089);Emaus;FALSO;-74,052893;4,6506089;Localidad Chapinero
45;1;Apartamento en Arriendo;ee8e0046-41c6-451a-adb7-ffb487b5cd65;Estrato 6;Arriendo;1;1;1750000;Apartamento;POINT (-74.04001169999998 4.690367999999999);NoIdentificado;FALSO;-74,0400117;4,690368;Localidad Usaquén
73;2;Apartamento en Arriendo;ba29e50f-6e35-4206-bfe2-a95cf96d307d;Estrato 5;Arriendo;2;2;2586800;Apartamento;POINT (-74.03 4.701);NoIdentificado;FALSO;-74,03;4,701;Localidad Usaquén
65;3;Apartamento en Arriendo;2b9c1669-25be-402b-ae81-69289f1e1ad2;Estrato 3;Arriendo;0;1;1100000;Apartamento;POINT (-74.1083007 4.714407);Bochica;FALSO;-74,1083007;4,714407;Localidad Engativá
200;3;Apartamento en Arriendo;ae6d3dd9-766b-462b-8bc4-47a270d5df57;Estrato 6;Arriendo;3;4;9000000;Apartamento;POINT (-74.079973697662 4.7180076929505);Lindaraja;FALSO;-74,0799737;4,718007693;Localidad Suba
70;2;Apartamento en Arriendo;2b7d4525-5567-4db4-bd47-52d2c94b6ac7;Estrato 6;Arriendo;2;3;3850000;Apartamento;POINT (-74.04740904282225 4.700882088116277);Santa Barbara;FALSO;-74,04740904;4,700882088;Localidad Usaquén
70;2;Apartamento en Arriendo;a22b2ef6-137c-4b82-9b63-192802363c21;Estrato 3;Arriendo;0;1;1600000;Apartamento;POINT (-74.1185872 4.7108205);NoIdentificado;FALSO;-74,1185872;4,7108205;Localidad Engativá
81;2;Apartamento en Arriendo;d923562d-1883-43d1-90ab-e29fa7524124;Estrato 6;Arriendo;1;2;3500000;Apartamento;POINT (-74.0554861 4.6848303);NoIdentificado;FALSO;-74,0554861;4,6848303;Localidad Chapinero
211;3;Apartamento en Arriendo;8357452b-775b-40ad-ad7e-14a0ca74f9a9;Estrato 6;Arriendo;3;4;10000000;Apartamento;POINT (-74.039 4.707);NoIdentificado;FALSO;-74,039;4,707;Localidad Usaquén
30;1;Apartamento en Arriendo;e692812e-40ab-45ca-b7a2-8107d9712ba2;Estrato 3;Arriendo;0;1;1500000;Apartamento;POINT (-74.05267289999999 4.7365604);NoIdentificado;FALSO;-74,0526729;4,7365604;Localidad Suba
44;2;Apartamento en Arriendo;7f8109a6-b514-4952-b3f0-4c66e9e21294;Estrato 2;Arriendo;0;1;1000000;Apartamento;POINT (-74.1561179 4.587547799999999);NoIdentificado;FALSO;-74,1561179;4,5875478;Localidad Ciudad Bolivar
224;3;Apartamento en Arriendo;607e2319-0010-4ff5-8b69-f584262837df;Estrato 6;Arriendo;3;5;12000000;Apartamento;POINT (-74.0328803 4.7033367);San gabriel norte;FALSO;-74,0328803;4,7033367;Localidad Usaquén
180;3;Apartamento en Arriendo;31b22b8c-c7b5-4b97-ba88-17e1cf03102d;Estrato 6;Arriendo;2;4;11000000;Apartamento;POINT (-74.05205694924315 4.67969609961521);Chico;FALSO;-74,05205695;4,6796961;Localidad Chapinero
137,72;3;Apartamento en Arriendo;afee48ff-c1c6-4051-8717-ee07ce601eb3;Estrato 6;Arriendo;2;4;4110000;Apartamento;POINT (-74.03947959999999 4.703768299999999);La carolina;FALSO;-74,0394796;4,7037683;Localidad Usaquén
90;3;Apartamento en Arriendo;0af3773a-7816-4fb1-9aa2-bcc9c9333a4b;Estrato 6;Arriendo;2;3;4600000;Apartamento;POINT (-74.04474619999999 4.6755366);Chico;FALSO;-74,0447462;4,6755366;Localidad Chapinero
82;2;Apartamento en Arriendo;d39c46eb-aabc-46f6-ba6e-9d2791c5de1e;Estrato 6;Arriendo;1;2;2600000;Apartamento;POINT (-74.05135345458984 4.660000324249268);Los nogales;FALSO;-74,05135345;4,660000324;Localidad Chapinero
70;3;Apartamento en Arriendo;40c077d8-0a8d-4052-ac92-c7ff7fb7476b;Estrato 2;Arriendo;0;1;850000;Apartamento;POINT (-74.1830055 4.629718);NoIdentificado;FALSO;-74,1830055;4,629718;Localidad Bosa
60;4;Apartamento en Arriendo;7370d69f-4ee5-40af-b5a1-40cfa437d989;Estrato 3;Arriendo;0;1;800000;Apartamento;POINT (-74.1104959 4.5801547);NoIdentificado;FALSO;-74,1104959;4,5801547;Localidad Rafael Uribe Uribe
212;3;Apartamento en Arriendo;63c166a5-30d1-4c80-9bd8-c506e7721119;Estrato 6;Arriendo;4;5;18000000;Apartamento;POINT (-74.04425669999999 4.671721199999999);Chico;FALSO;-74,0442567;4,6717212;Localidad Chapinero
80;4;Apartamento en Arriendo;4f0bee59-1cd1-4206-9bf9-b921a0c9ae7d;Estrato 4;Arriendo;0;2;1500000;Apartamento;POINT (-74.0750891 4.635424);NoIdentificado;FALSO;-74,0750891;4,635424;Localidad Teusaquillo
45;1;Apartamento en Arriendo;0d2524fa-d46e-43b5-9bb3-41ed3b891496;Estrato 5;Arriendo;1;1;1800000;Apartamento;POINT (-74.0584232 4.6820767);La castellana;FALSO;-74,0584232;4,6820767;Localidad Barrios Unidos
65;2;Apartamento en Arriendo;c3e9cc9f-24cb-4e98-910e-7b901d1c0283;Estrato 3;Arriendo;1;2;1450000;Apartamento;POINT (-74.15119171142578 4.651540056124372);NoIdentificado;FALSO;-74,15119171;4,651540056;Localidad Kennedy
42;2;Apartamento en Arriendo;c8a0dd4f-e3ae-4549-862d-13c0b2e789c2;Estrato 3;Arriendo;0;1;1186000;Apartamento;POINT (-74.1578789 4.598759800000001);NoIdentificado;FALSO;-74,1578789;4,5987598;Localidad Bosa
391;3;Apartamento en Arriendo;b79efbe6-9489-4a61-8691-154756fed189;Estrato 6;Arriendo;3;4;23000000;Apartamento;POINT (-74.03 4.7);NoIdentificado;FALSO;-74,03;4,7;Localidad Usaquén
330;3;Apartamento en Arriendo;71aeb4df-b487-4972-9f7b-706d237a54b8;Estrato 6;Arriendo;4;5;19500000;Apartamento;POINT (-74.05 4.66);NoIdentificado;FALSO;-74,05;4,66;Localidad Chapinero
33;2;Apartamento en Arriendo;36d9a8d2-2f38-4906-a666-bdd2ab007d85;Estrato 2;Arriendo;0;1;950000;Apartamento;POINT (-74.08334255218506 4.751624041481169);NoIdentificado;FALSO;-74,08334255;4,751624041;Localidad Suba
50;2;Apartamento en Arriendo;3ef6e131-741f-40f7-9473-2abfd0f2d4d6;Estrato 3;Arriendo;0;1;1200000;Apartamento;POINT (-74.09144859999999 4.602512399999999);NoIdentificado;FALSO;-74,0914486;4,6025124;Localidad Los Mártires
395;4;Apartamento en Arriendo;80d8a4ce-4c58-4479-9fb0-33682d651830;Estrato 6;Arriendo;4;6;13000000;Apartamento;POINT (-74.0439626 4.686033299999999);Rincon del chico;FALSO;-74,0439626;4,6860333;Localidad Usaquén
74;2;Apartamento en Arriendo;79a03075-beb3-40d3-8850-4f5909a9458a;Estrato 4;Arriendo;0;2;1400000;Apartamento;POINT (-74.0850865 4.6712875);NoIdentificado;FALSO;-74,0850865;4,6712875;Localidad Barrios Unidos
35;1;Apartamento en Arriendo;5ae57602-9d24-45fb-bc0d-fc2d084bd063;Estrato 3;Arriendo;0;1;1300000;Apartamento;POINT (-74.0295622 4.7435446);Santa teresa;FALSO;-74,0295622;4,7435446;Localidad Usaquén
58;2;Apartamento en Arriendo;a1e48885-9236-4ab2-a1c0-5b15cf1d5780;Estrato 5;Arriendo;2;2;2900000;Apartamento;POINT (-74.0516004 4.704129600000001);Santa Barbara;FALSO;-74,0516004;4,7041296;Localidad Usaquén
86;1;Apartamento en Arriendo;45274ac8-3e6b-460f-b60f-97a75fec4283;Estrato 6;Arriendo;1;2;3488000;Apartamento;POINT (-74.0487393 4.6614037);NoIdentificado;FALSO;-74,0487393;4,6614037;Localidad Chapinero
90;3;Apartamento en Arriendo;9490308a-c740-4a5a-b125-99e30de6b998;Estrato 4;Arriendo;1;2;2300000;Apartamento;POINT (-74.065 4.738);NoIdentificado;FALSO;-74,065;4,738;Localidad Suba
108;3;Apartamento en Arriendo;10d3425c-e9a7-4727-bc87-f10c3be8d042;Estrato 6;Arriendo;0;2;3350000;Apartamento;POINT (-74.037104 4.694481);NoIdentificado;FALSO;-74,037104;4,694481;Localidad Usaquén
147;3;Apartamento en Arriendo;cb0112a4-2159-4071-9580-051980d35cc1;Estrato 6;Arriendo;2;4;6740000;Apartamento;POINT (-74.044 4.705);NoIdentificado;FALSO;-74,044;4,705;Localidad Usaquén
97;2;Apartamento en Arriendo;7bf9b217-96fa-457c-b416-97b3790068d3;Estrato 6;Arriendo;2;3;4014100;Apartamento;POINT (-74.03221549999999 4.6987535);NoIdentificado;FALSO;-74,0322155;4,6987535;Localidad Usaquén
100;2;Apartamento en Arriendo;e8d00df9-bea3-4b61-866f-e838fd2fd66b;Estrato 6;Arriendo;2;3;4265000;Apartamento;POINT (-74.04199981689453 4.706999778747559);La carolina;FALSO;-74,04199982;4,706999779;Localidad Usaquén
308;3;Apartamento en Arriendo;2d222c3f-feaa-4eb9-bc31-0c17b829a62c;Estrato 6;Arriendo;3;5;14000000;Apartamento;POINT (-74.078631688305 4.7235879889802);Suba;FALSO;-74,07863169;4,723587989;Localidad Suba
47;3;Apartamento en Arriendo;48ac8c97-b652-4203-8007-fd6a8bd6d3dd;Estrato 2;Arriendo;0;2;800000;Apartamento;POINT (-74.1691584 4.6514129);Las palmitas;FALSO;-74,1691584;4,6514129;Localidad Kennedy
60;3;Apartamento en Arriendo;3e060ebc-f8ba-48e2-a56b-4e03621b9576;Estrato 3;Arriendo;1;2;2000000;Apartamento;POINT (-74.14954170000001 4.6534408);NoIdentificado;FALSO;-74,1495417;4,6534408;Localidad Kennedy
84;2;Apartamento en Arriendo;4367003a-0564-4a75-b648-b0a67cfaf74c;Estrato 6;Arriendo;1;2;2500000;Apartamento;POINT (-74.0361171 4.6977138);Santa Barbara;FALSO;-74,0361171;4,6977138;Localidad Usaquén
50;2;Apartamento en Arriendo;66286f1b-4dc4-4441-9b47-9dc6b848d375;Estrato 3;Arriendo;0;1;1400000;Apartamento;POINT (-74.1055305 4.5892447);NoIdentificado;FALSO;-74,1055305;4,5892447;Localidad Antonio Nariño
25;1;Apartamento en Arriendo;c6d7c82a-f734-4975-a19b-b2d5386e6668;Estrato 3;Arriendo;0;1;1700000;Apartamento;POINT (-74.06390499999999 4.6447497);Chapinero central;FALSO;-74,063905;4,6447497;Localidad Chapinero
235;3;Apartamento en Arriendo;36e0835d-02ff-4e8e-9154-17f2b54e3afb;Estrato 6;Arriendo;2;5;10700000;Apartamento;POINT (-74.02522379999999 4.720624);Montearroyo;FALSO;-74,0252238;4,720624;Localidad Usaquén
